,process_id,ifo,end_time,end_time_ns,eff_distance,coa_phase,mass1,mass2,snr,chisq,chisq_dof,bank_chisq,bank_chisq_dof,sigmasq,spin1x,spin1y,spin1z,spin2x,spin2y,spin2z,template_duration,event_id,Gamma0,Gamma1
125,0,L1,1267056319,287611725,,-3.1030145,1.446175,1.391295,4.156896,0.80430454,1,4.156896,0,5134455.942329523,0.0,0.0,0.0,0.0,0.0,0.0,54.89377199730411,35412,5784121.0,0.0
126,0,H1,1267056326,326265927,,3.0173395,1.446175,1.391295,4.4735994,0.81974995,1,4.4735994,0,4034927.154441474,0.0,0.0,0.0,0.0,0.0,0.0,54.89377199730411,36125,5784121.0,0.0
127,0,L1,1267056326,329095196,,-1.2055472,1.446175,1.391295,4.3887053,0.8593411,1,4.3887053,0,5134455.942329523,0.0,0.0,0.0,0.0,0.0,0.0,54.89377199730411,36175,5784121.0,0.0
128,0,H1,1267056328,490795596,,-1.8864356,1.603639,1.222206,4.600179,0.8895084,1,4.600179,0,3936246.595776677,0.0,0.0,0.0,0.0,0.0,0.0,56.25706686589229,36401,8892838.0,0.0
129,0,L1,1267056332,871043436,,-0.27323362,1.54434,1.284383,4.5169806,0.9376554,1,4.5169806,0,5067153.272067214,0.0,0.0,0.0,0.0,0.0,0.0,55.6158244438548,36802,7595963.0,0.0
130,0,H1,1267056333,837764159,,2.5878036,1.465893,1.409997,4.6317716,0.924267,1,4.6317716,0,4125600.421356424,0.0,0.0,0.0,0.0,0.0,0.0,53.69981451128801,36867,2842939.0,0.0
131,0,H1,1267056333,975257799,,2.717085,1.475123,1.418765,4.3744087,0.94950974,1,4.3744087,0,4168337.356600749,0.0,0.0,0.0,0.0,0.0,0.0,53.1548860955027,36873,335270.0,0.0
132,0,L1,1267056333,837921950,,-0.021386746,1.465893,1.409997,4.6616917,0.7033253,1,4.6616917,0,5249890.26104574,0.0,0.0,0.0,0.0,0.0,0.0,53.69981451128801,36929,2842939.0,0.0
133,0,L1,1267056341,4892647,,2.023055,1.452331,1.397139,4.4699225,1.128275,1,4.2969456,0,5170396.866634404,0.0,0.0,0.0,0.0,0.0,0.0,54.5162705132598,37810,5187563.0,0.0
134,0,H1,1267056343,780846306,,-1.5107654,1.467667,1.41167,4.052963,1.0726502,1,3.964199,0,4133771.730395952,0.0,0.0,0.0,0.0,0.0,0.0,53.59475956309285,38048,2553072.0,0.0
135,0,H1,1267056347,956534971,,3.068432,1.447224,1.392251,4.4441814,1.1325363,1,4.2664948,0,4039637.326652919,0.0,0.0,0.0,0.0,0.0,0.0,54.83043397798983,38457,5719562.0,0.0
136,0,L1,1267056347,969639946,,0.56302345,1.447224,1.392251,4.496098,0.8800845,1,4.496098,0,5140451.454490039,0.0,0.0,0.0,0.0,0.0,0.0,54.83043397798983,38533,5719562.0,0.0
137,0,L1,1267056350,308133304,,-2.7531314,1.426187,1.372296,4.4127493,0.9649767,1,4.4127493,0,5018355.640265478,0.0,0.0,0.0,0.0,0.0,0.0,56.14994943212275,38879,8398510.0,0.0
138,0,H1,1267056357,897927042,,1.5220358,1.52608,1.338735,4.13883,0.92185545,1,4.13883,0,4083419.096215736,0.0,0.0,0.0,0.0,0.0,0.0,54.24894351455385,39747,4152704.0,0.0
139,0,L1,1267056357,890804587,,2.1000688,1.52608,1.338735,4.493585,0.74560934,1,4.493585,0,5196187.507149182,0.0,0.0,0.0,0.0,0.0,0.0,54.24894351455385,39804,4152704.0,0.0
140,0,H1,1267056358,11211831,,2.8081264,1.54434,1.284383,4.3832846,1.0068741,1,4.3742394,0,3982045.271657503,0.0,0.0,0.0,0.0,0.0,0.0,55.6158244438548,39832,7595963.0,0.0
141,0,H1,1267056366,134142258,,-1.9408376,1.452331,1.397139,4.5999527,0.7478423,1,4.5999527,0,4063162.532982504,0.0,0.0,0.0,0.0,0.0,0.0,54.5162705132598,40623,5187563.0,0.0
142,0,L1,1267056366,598072179,,-2.057381,1.469775,1.413702,4.40399,0.97381574,1,4.40399,0,5272800.416735696,0.0,0.0,0.0,0.0,0.0,0.0,53.46899087068051,40714,1832345.0,0.0
143,0,H1,1267056369,219202801,,-1.6674535,1.441123,1.386467,4.530679,1.3396056,1,4.0735393,0,4011734.836640281,0.0,0.0,0.0,0.0,0.0,0.0,55.20779414339279,40986,6801297.0,0.0
144,0,L1,1267056369,206455224,,-0.3026735,1.441123,1.386467,4.1334243,0.9729291,1,4.1334243,0,5104935.208695852,0.0,0.0,0.0,0.0,0.0,0.0,55.20779414339279,41077,6801297.0,0.0
145,0,H1,1267056373,875066603,,-1.4446728,1.426187,1.372296,4.053804,0.70448655,1,4.053804,0,3943712.878957711,0.0,0.0,0.0,0.0,0.0,0.0,56.14994943212275,41544,8398510.0,0.0
146,0,L1,1267056373,882457884,,0.8033742,1.426187,1.372296,4.831631,1.0141072,1,4.811156,0,5018355.640265478,0.0,0.0,0.0,0.0,0.0,0.0,56.14994943212275,41624,8398510.0,0.0
147,0,L1,1267056374,17147175,,-1.5561247,1.457505,1.402053,4.208983,0.8903751,1,4.208983,0,5200686.476105336,0.0,0.0,0.0,0.0,0.0,0.0,54.20215736924123,41805,4130199.0,0.0
148,0,H1,1267056375,452262253,,-2.5251372,1.426187,1.372296,4.136989,0.79254484,1,4.136989,0,3943712.878957711,0.0,0.0,0.0,0.0,0.0,0.0,56.14994943212275,41826,8398510.0,0.0
149,0,L1,1267056385,475901571,,-0.10189706,1.427172,1.373213,4.704913,0.971851,1,4.704913,0,5023994.522820666,0.0,0.0,0.0,0.0,0.0,0.0,56.08760530146921,42839,8290455.0,0.0
150,0,H1,1267056389,547875649,,-1.0816172,1.438091,1.383619,4.3908997,1.0018886,1,4.3884115,0,3997959.215590388,0.0,0.0,0.0,0.0,0.0,0.0,55.39602700400919,43136,7243933.0,0.0
151,0,L1,1267056389,534600920,,0.23124473,1.438091,1.383619,4.5817056,0.88485414,1,4.5817056,0,5087400.986957542,0.0,0.0,0.0,0.0,0.0,0.0,55.39602700400919,43172,7243933.0,0.0
152,0,H1,1267056391,730698349,,2.4213104,1.469775,1.413702,4.0951867,0.89817816,1,4.0951867,0,4143596.520227774,0.0,0.0,0.0,0.0,0.0,0.0,53.46899087068051,43296,1832345.0,0.0
153,0,L1,1267056394,591269129,,-1.9300082,1.530921,1.291187,4.19997,0.8266039,1,4.19997,0,5053821.700636518,0.0,0.0,0.0,0.0,0.0,0.0,55.76083529214917,43649,7750695.0,0.0
154,0,H1,1267056399,158513639,,-0.48596928,1.457505,1.402053,4.275041,1.2806162,1,3.916236,0,4086957.385100295,0.0,0.0,0.0,0.0,0.0,0.0,54.20215736924123,44118,4130199.0,0.0
155,0,H1,1267056401,95646464,,0.94225156,1.515201,1.371187,4.5203295,0.85039306,1,4.5203295,0,4141762.90446438,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,44339,1941040.0,0.0
156,0,L1,1267056401,97639612,,-3.0114388,1.515201,1.371187,4.0319614,0.9316131,1,4.0319614,0,5270469.371388657,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,44394,1941040.0,0.0
157,0,H1,1267056405,442453769,,-2.0798016,1.452331,1.397139,4.098339,1.2743046,1,3.7618937,0,4063162.532982504,0.0,0.0,0.0,0.0,0.0,0.0,54.5162705132598,44844,5187563.0,0.0
158,0,L1,1267056405,436826185,,1.1463289,1.452331,1.397139,4.6845264,0.86192006,1,4.6845264,0,5170396.866634404,0.0,0.0,0.0,0.0,0.0,0.0,54.5162705132598,44905,5187563.0,0.0
159,0,H1,1267056410,777908845,,-2.5398543,1.424223,1.370433,4.0495067,0.7729462,1,4.0495067,0,3934793.610607837,0.0,0.0,0.0,0.0,0.0,0.0,56.27575962529305,45343,8934557.0,0.0
160,0,H1,1267056410,605117454,,1.3429613,1.427172,1.373213,4.0152707,0.865301,1,4.0152707,0,3948143.204812655,0.0,0.0,0.0,0.0,0.0,0.0,56.08760530146921,45346,8290455.0,0.0
161,0,L1,1267056410,775413131,,-2.3199923,1.424223,1.370433,4.6264806,1.0428118,1,4.5668564,0,5006992.788064039,0.0,0.0,0.0,0.0,0.0,0.0,56.27575962529305,45395,8934557.0,0.0
162,0,H1,1267056419,716849837,,2.1887321,1.530921,1.291187,4.2575645,0.7896671,1,4.2575645,0,3971572.327061965,0.0,0.0,0.0,0.0,0.0,0.0,55.76083529214917,46201,7750695.0,0.0
163,0,L1,1267056421,542639585,,-0.4168196,1.423573,1.369819,4.1823483,0.9154989,1,4.1823483,0,5003249.358385715,0.0,0.0,0.0,0.0,0.0,0.0,56.31741108994471,46401,9015303.0,0.0
164,0,L1,1267056432,855257545,,-0.5575718,1.621922,1.278078,4.310464,0.9159667,1,4.310464,0,5250136.190291869,0.0,0.0,0.0,0.0,0.0,0.0,53.69855241796448,47566,2800858.0,0.0
165,0,H1,1267056435,907073873,,-2.1533144,1.424223,1.370433,4.473402,0.71943516,1,4.473402,0,3934793.610607837,0.0,0.0,0.0,0.0,0.0,0.0,56.27575962529305,47813,8934557.0,0.0
166,0,H1,1267056435,621274235,,2.998178,1.448238,1.39322,4.5478745,0.91977024,1,4.5478745,0,4044300.467689302,0.0,0.0,0.0,0.0,0.0,0.0,54.76787258854147,47847,5606250.0,0.0
167,0,L1,1267056435,630480847,,-0.57495314,1.448238,1.39322,4.0326595,0.9480529,1,4.0326595,0,5146387.132733905,0.0,0.0,0.0,0.0,0.0,0.0,54.76787258854147,47929,5606250.0,0.0
168,0,L1,1267056439,706657694,,2.2235796,1.431436,1.3773,4.0639358,0.85575074,1,4.0639358,0,5048790.017134715,0.0,0.0,0.0,0.0,0.0,0.0,55.81510423429474,48388,7773529.0,0.0
169,0,H1,1267056441,193439290,,1.1953615,1.655319,1.174098,4.52998,0.8533038,1,4.52998,0,3901546.513501049,0.0,0.0,0.0,0.0,0.0,0.0,56.75325918081897,48495,9839099.0,0.0
170,0,L1,1267056441,186852817,,1.6380353,1.655319,1.174098,4.1371994,0.85415596,1,4.1371994,0,4964711.266146524,0.0,0.0,0.0,0.0,0.0,0.0,56.75325918081897,48577,9839099.0,0.0
171,0,L1,1267056444,279788566,,1.8448792,1.45,1.45,4.2905836,0.9014744,1,4.2905836,0,5324841.970599805,0.0,0.0,0.0,0.0,0.0,0.0,52.95197379152505,48938,1691309.0,0.0
172,0,H1,1267056446,685066242,,-1.6740631,1.423573,1.369819,4.164511,0.8772012,1,4.164511,0,3931852.474552718,0.0,0.0,0.0,0.0,0.0,0.0,56.31741108994471,49083,9015303.0,0.0
173,0,H1,1267056446,775911797,,0.10552297,1.458194,1.402708,4.0164866,0.97908056,1,4.0164866,0,4090131.555647812,0.0,0.0,0.0,0.0,0.0,0.0,54.16052965046752,49122,4069791.0,0.0
174,0,L1,1267056446,781030932,,2.115932,1.458194,1.402708,4.0877657,1.1732701,1,3.8743157,0,5204727.108989723,0.0,0.0,0.0,0.0,0.0,0.0,54.16052965046752,49156,4069791.0,0.0
175,0,H1,1267056452,59566375,,-2.5940611,1.613963,1.254833,4.1207986,1.1392957,1,3.9476542,0,4046063.24224987,0.0,0.0,0.0,0.0,0.0,0.0,54.74553879899369,49723,5559737.0,0.0
176,0,L1,1267056452,45837806,,2.7361064,1.613963,1.254833,4.1670914,1.1660434,1,3.95852,0,5148649.798106024,0.0,0.0,0.0,0.0,0.0,0.0,54.74553879899369,49789,5559737.0,0.0
177,0,H1,1267056457,412754397,,2.3809178,1.452721,1.364164,4.768858,0.8562909,1,4.768858,0,3984215.461977187,0.0,0.0,0.0,0.0,0.0,0.0,55.58516804410056,50300,7587382.0,0.0
178,0,H1,1267056457,993943773,,2.299438,1.621922,1.278078,4.1995754,0.916411,1,4.1995754,0,4125776.883226786,0.0,0.0,0.0,0.0,0.0,0.0,53.69855241796448,50337,2800858.0,0.0
179,0,L1,1267056457,419036875,,-0.734891,1.452721,1.364164,4.03895,1.0382081,1,3.9925084,0,5069908.129112399,0.0,0.0,0.0,0.0,0.0,0.0,55.58516804410056,50369,7587382.0,0.0
180,0,L1,1267056457,33181411,,-0.4131528,1.462384,1.406679,4.36476,1.0582815,1,4.288119,0,5229310.354903789,0.0,0.0,0.0,0.0,0.0,0.0,53.90887593825972,50414,3244651.0,0.0
181,0,L1,1267056462,157882335,,-1.238532,1.450949,1.395833,4.147246,0.75335896,1,4.147246,0,5162338.088000231,0.0,0.0,0.0,0.0,0.0,0.0,54.60046024202929,50975,5365433.0,0.0
182,0,H1,1267056464,841027349,,-0.5783432,1.431436,1.3773,5.0860186,0.8232005,1,5.0860186,0,3967624.270144402,0.0,0.0,0.0,0.0,0.0,0.0,55.81510423429474,51136,7773529.0,0.0
183,0,H1,1267056469,777344227,,-3.1311088,1.447559,1.392577,4.3873496,1.4206908,1,3.8452349,0,4041191.808219246,0.0,0.0,0.0,0.0,0.0,0.0,54.80956289341274,51813,5699204.0,0.0
184,0,H1,1267056469,413028708,,-1.2344693,1.45,1.45,4.256179,1.3116952,1,3.860707,0,4184474.45609263,0.0,0.0,0.0,0.0,0.0,0.0,52.95197379152505,51856,1691309.0,0.0
185,0,L1,1267056469,769546848,,0.75957054,1.447559,1.392577,4.2041464,0.78806543,1,4.2041464,0,5142430.139048626,0.0,0.0,0.0,0.0,0.0,0.0,54.80956289341274,51867,5699204.0,0.0
186,0,L1,1267056470,85558876,,0.1754844,1.664356,1.171697,4.1682286,1.0976043,1,4.0455074,0,4977576.324343144,0.0,0.0,0.0,0.0,0.0,0.0,56.60828063957297,51963,9594743.0,0.0
187,0,H1,1267056475,523271139,,0.3442047,1.619769,1.234162,4.651305,0.88549286,1,4.651305,0,4000966.906190833,0.0,0.0,0.0,0.0,0.0,0.0,55.35641406221393,52492,7164256.0,0.0
188,0,L1,1267056475,519648027,,3.137474,1.619769,1.234162,4.0954695,1.4394132,1,3.5684707,0,5091248.734362854,0.0,0.0,0.0,0.0,0.0,0.0,55.35641406221393,52575,7164256.0,0.0
189,0,L1,1267056475,319789510,,0.53528816,1.477263,1.420786,4.127278,0.8745725,1,4.127278,0,5316906.641745013,0.0,0.0,0.0,0.0,0.0,0.0,53.03018541463637,52645,1186615.0,0.0
190,0,H1,1267056479,843252196,,1.9956156,1.473669,1.417417,4.2304316,0.83642554,1,4.2304316,0,4161674.751349229,0.0,0.0,0.0,0.0,0.0,0.0,53.23910849622165,53032,319900.0,0.0
191,0,L1,1267056479,407802626,,-1.1156414,1.419365,1.365799,4.4076138,0.97812617,1,4.4076138,0,4978904.348686973,0.0,0.0,0.0,0.0,0.0,0.0,56.58980111164892,53042,9642382.0,0.0
192,0,L1,1267056479,837259432,,-1.5025452,1.473669,1.417417,4.2194843,0.9237255,1,4.2194843,0,5295815.702357261,0.0,0.0,0.0,0.0,0.0,0.0,53.23910849622165,53097,319900.0,0.0
193,0,H1,1267056482,168605763,,2.4202776,1.462384,1.406679,4.1481795,1.0739775,1,4.0556664,0,4109434.34938955,0.0,0.0,0.0,0.0,0.0,0.0,53.90887593825972,53422,3244651.0,0.0
194,0,H1,1267056485,337985617,,-1.862149,1.541708,1.32984,4.047139,1.1466902,1,3.8680868,0,4094503.033231763,0.0,0.0,0.0,0.0,0.0,0.0,54.1038172066411,53694,3945739.0,0.0
195,0,L1,1267056485,348661931,,0.10505696,1.541708,1.32984,4.73878,0.9122768,1,4.73878,0,5210309.736247537,0.0,0.0,0.0,0.0,0.0,0.0,54.1038172066411,53756,3945739.0,0.0
196,0,H1,1267056487,293354734,,-2.637121,1.450949,1.395833,4.0252085,0.89298254,1,4.0252085,0,4056831.601406165,0.0,0.0,0.0,0.0,0.0,0.0,54.60046024202929,53907,5365433.0,0.0
197,0,H1,1267056489,600722503,,1.891538,1.431124,1.376972,4.048312,0.88419986,1,4.048312,0,3966128.384451841,0.0,0.0,0.0,0.0,0.0,0.0,55.83593455510491,54138,7791349.0,0.0
198,0,L1,1267056489,611723359,,0.78231204,1.431124,1.376972,4.2685833,0.93415976,1,4.2685833,0,5046886.044208721,0.0,0.0,0.0,0.0,0.0,0.0,55.83593455510491,54194,7791349.0,0.0
199,0,L1,1267056489,811622444,,-1.864917,1.52608,1.338735,4.070737,0.9626648,1,4.070737,0,5196187.507149182,0.0,0.0,0.0,0.0,0.0,0.0,54.24894351455385,54233,4152704.0,0.0
200,0,H1,1267056495,220773383,,0.9687336,1.664356,1.171697,4.6482267,1.062037,1,4.561334,0,3911652.726542431,0.0,0.0,0.0,0.0,0.0,0.0,56.60828063957297,54783,9594743.0,0.0
201,0,H1,1267056497,360818223,,-0.6720528,1.523167,1.376833,4.175192,0.8888181,1,4.175192,0,4173843.349171338,0.0,0.0,0.0,0.0,0.0,0.0,53.0856337416376,55073,903774.0,0.0
202,0,L1,1267056497,370148000,,-1.2239273,1.523167,1.376833,4.3590736,1.008675,1,4.3477197,0,5311311.428038884,0.0,0.0,0.0,0.0,0.0,0.0,53.0856337416376,55152,903774.0,0.0
203,0,L1,1267056498,492315232,,-1.2444535,1.515201,1.371187,4.0646377,1.2066185,1,3.8119602,0,5270469.371388657,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,55286,1941040.0,0.0
204,0,H1,1267056500,449398052,,-2.9090536,1.477263,1.420786,4.997585,1.1960479,1,4.70263,0,4178241.063133288,0.0,0.0,0.0,0.0,0.0,0.0,53.03018541463637,55535,1186615.0,0.0
205,0,H1,1267056504,530832779,,2.5793135,1.419365,1.365799,4.402637,0.8197232,1,4.402637,0,3912725.09966561,0.0,0.0,0.0,0.0,0.0,0.0,56.58980111164892,55918,9642382.0,0.0
206,0,H1,1267056506,423013975,,-0.008941767,1.438436,1.383923,4.191124,1.3638732,1,3.7394633,0,3999477.666310859,0.0,0.0,0.0,0.0,0.0,0.0,55.37521548783005,56245,7241153.0,0.0
207,0,L1,1267056506,435926802,,-2.5211847,1.438436,1.383923,4.071957,0.940792,1,4.071957,0,5089333.728311725,0.0,0.0,0.0,0.0,0.0,0.0,55.37521548783005,56344,7241153.0,0.0
208,0,L1,1267056507,63748902,,0.636132,1.62627,1.198075,4.180095,1.1339692,1,4.011163,0,4980230.753275693,0.0,0.0,0.0,0.0,0.0,0.0,56.57762433912308,56453,9586021.0,0.0
209,0,H1,1267056511,729635635,,-2.2620006,1.458194,1.402708,4.2073464,1.2440627,1,3.8992085,0,4090131.555647812,0.0,0.0,0.0,0.0,0.0,0.0,54.16052965046752,56861,4069791.0,0.0
210,0,L1,1267056511,728795864,,2.4151423,1.458194,1.402708,4.2079654,0.8354993,1,4.2079654,0,5204727.108989723,0.0,0.0,0.0,0.0,0.0,0.0,54.16052965046752,56958,4069791.0,0.0
211,0,H1,1267056514,944186817,,1.0501934,1.52608,1.338735,4.037998,0.9604365,1,4.037998,0,4083419.096215736,0.0,0.0,0.0,0.0,0.0,0.0,54.24894351455385,57332,4152704.0,0.0
212,0,L1,1267056515,143126539,,-0.67178303,1.558026,1.298726,4.294913,0.8678618,1,4.294913,0,5151496.361936665,0.0,0.0,0.0,0.0,0.0,0.0,54.7148901303952,57585,5545183.0,0.0
213,0,H1,1267056518,85595660,,1.6377814,1.616827,1.273674,4.115167,1.1761962,1,3.8966827,0,4103326.567497416,0.0,0.0,0.0,0.0,0.0,0.0,53.98933831729747,57961,3656524.0,0.0
214,0,L1,1267056518,94371867,,-1.5150453,1.616827,1.273674,4.085918,0.90246236,1,4.085918,0,5221555.1128734,0.0,0.0,0.0,0.0,0.0,0.0,53.98933831729747,58055,3656524.0,0.0
215,0,H1,1267056523,614913567,,0.69072104,1.515201,1.371187,4.489262,0.77684337,1,4.489262,0,4141762.90446438,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,58672,1941040.0,0.0
216,0,H1,1267056527,737809453,,-0.83068717,1.594556,1.282389,4.371381,0.93456316,1,4.371381,0,4081141.834396481,0.0,0.0,0.0,0.0,0.0,0.0,54.27961543328452,59059,4202173.0,0.0
217,0,L1,1267056527,738143324,,-2.3055937,1.594556,1.282389,4.125707,1.1457753,1,3.9443138,0,5193309.722721666,0.0,0.0,0.0,0.0,0.0,0.0,54.27961543328452,59162,4202173.0,0.0
218,0,L1,1267056529,447275079,,-1.4455475,1.431436,1.3773,4.509348,1.021758,1,4.479856,0,5048790.017134715,0.0,0.0,0.0,0.0,0.0,0.0,55.81510423429474,59444,7773529.0,0.0
219,0,H1,1267056532,187330607,,-1.9821807,1.62627,1.198075,4.212079,0.6314106,1,4.212079,0,3913743.609312064,0.0,0.0,0.0,0.0,0.0,0.0,56.57762433912308,59700,9586021.0,0.0
220,0,H1,1267056534,276558188,,2.0220544,1.438762,1.384245,4.1798635,1.1859001,1,3.945821,0,4000996.016018443,0.0,0.0,0.0,0.0,0.0,0.0,55.35442099132051,59970,7234641.0,0.0
221,0,L1,1267056534,277124542,,-1.4602565,1.438762,1.384245,4.5197887,1.0012413,1,4.5181055,0,5091266.343088207,0.0,0.0,0.0,0.0,0.0,0.0,55.35442099132051,60066,7234641.0,0.0
222,0,H1,1267056540,267499102,,2.30296,1.558026,1.298726,4.3926115,1.3307887,1,3.9604366,0,4048306.887726978,0.0,0.0,0.0,0.0,0.0,0.0,54.7148901303952,60899,5545183.0,0.0
223,0,L1,1267056542,898364620,,-0.19085655,1.621922,1.278078,4.3442845,0.89656204,1,4.3442845,0,5250136.190291869,0.0,0.0,0.0,0.0,0.0,0.0,53.69855241796448,61231,2800858.0,0.0
224,0,H1,1267056546,39860024,,1.8128045,1.434083,1.379817,5.0530396,0.98130256,1,5.0530396,0,3979687.993540374,0.0,0.0,0.0,0.0,0.0,0.0,55.64768440410291,61548,7637858.0,0.0
225,0,L1,1267056546,44863174,,2.0465934,1.434083,1.379817,4.021917,1.1445391,1,3.8465822,0,5064144.877337133,0.0,0.0,0.0,0.0,0.0,0.0,55.64768440410291,61611,7637858.0,0.0
226,0,L1,1267056547,935580231,,-1.6848173,1.515201,1.371187,4.8982687,0.7894671,1,4.8982687,0,5270469.371388657,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,61756,1941040.0,0.0
227,0,H1,1267056551,580852037,,-2.7818816,1.442463,1.387765,4.2909446,0.92170024,1,4.2909446,0,4017923.24291452,0.0,0.0,0.0,0.0,0.0,0.0,55.1236515760535,62238,6603478.0,0.0
228,0,L1,1267056551,592270047,,1.5331303,1.442463,1.387765,4.025343,0.90507466,1,4.025343,0,5112812.158414946,0.0,0.0,0.0,0.0,0.0,0.0,55.1236515760535,62288,6603478.0,0.0
229,0,H1,1267056554,572738045,,1.9016229,1.431436,1.3773,4.7385483,0.92947537,1,4.7385483,0,3967624.270144402,0.0,0.0,0.0,0.0,0.0,0.0,55.81510423429474,62630,7773529.0,0.0
230,0,L1,1267056556,46271748,,-1.7768928,1.515035,1.3217,4.116961,1.0025564,1,4.113803,0,5110374.921464387,0.0,0.0,0.0,0.0,0.0,0.0,55.15007959561991,62960,6717655.0,0.0
231,0,H1,1267056557,72756409,,-2.8700874,1.592263,1.263098,4.0018806,0.86061364,1,4.0018806,0,4024494.062112553,0.0,0.0,0.0,0.0,0.0,0.0,55.03570362227101,63011,6050301.0,0.0
232,0,L1,1267056557,71347156,,0.65799755,1.592263,1.263098,4.5260024,1.4972371,1,3.8734283,0,5121190.666402522,0.0,0.0,0.0,0.0,0.0,0.0,55.03570362227101,63086,6050301.0,0.0
233,0,H1,1267056567,53441579,,-0.58283037,1.423573,1.369819,4.495565,1.0847589,1,4.380656,0,3931852.474552718,0.0,0.0,0.0,0.0,0.0,0.0,56.31741108994471,64199,9015303.0,0.0
234,0,L1,1267056567,49962235,,1.9945339,1.423573,1.369819,4.3632326,0.8982635,1,4.3632326,0,5003249.358385715,0.0,0.0,0.0,0.0,0.0,0.0,56.31741108994471,64263,9015303.0,0.0
235,0,H1,1267056568,34009127,,-1.4378237,1.621922,1.278078,4.293419,1.1476609,1,4.1022177,0,4125776.883226786,0.0,0.0,0.0,0.0,0.0,0.0,53.69855241796448,64336,2800858.0,0.0
236,0,L1,1267056570,275965531,,-1.620503,1.616557,1.201186,4.194706,0.90721536,1,4.194706,0,4967333.618500439,0.0,0.0,0.0,0.0,0.0,0.0,56.72256203905631,64722,9810420.0,0.0
237,0,H1,1267056573,63034259,,0.78149295,1.515201,1.371187,4.563854,0.9059054,1,4.563854,0,4141762.90446438,0.0,0.0,0.0,0.0,0.0,0.0,53.49257009028768,65158,1941040.0,0.0
238,0,L1,1267056578,955224635,,-0.39350402,1.577115,1.250185,4.4340377,1.1430708,1,4.242695,0,5037840.583535566,0.0,0.0,0.0,0.0,0.0,0.0,55.93646978403505,65756,7893231.0,0.0
239,0,H1,1267056581,180781747,,2.0395274,1.515035,1.3217,5.316849,1.024746,1,5.277292,0,4016004.857117516,0.0,0.0,0.0,0.0,0.0,0.0,55.15007959561991,66100,6717655.0,0.0
240,0,H1,1267056583,30842698,,0.57400775,1.438245,1.35108,4.2043386,0.95019704,1,4.2043386,0,3920019.037866479,0.0,0.0,0.0,0.0,0.0,0.0,56.48567855732689,66430,9438871.0,0.0
241,0,L1,1267056583,38550557,,-1.073721,1.438245,1.35108,4.535418,0.72928005,1,4.535418,0,4988188.455365215,0.0,0.0,0.0,0.0,0.0,0.0,56.48567855732689,66458,9438871.0,0.0
242,0,L1,1267056591,597274010,,-0.9376328,1.462743,1.406999,4.7283382,1.0321273,1,4.682641,0,5231354.374599801,0.0,0.0,0.0,0.0,0.0,0.0,53.88803855005527,67722,3188813.0,0.0
243,0,H1,1267056595,413311366,,0.6361782,1.616557,1.201186,4.327626,1.0790309,1,4.2245016,0,3903620.153665257,0.0,0.0,0.0,0.0,0.0,0.0,56.72256203905631,68187,9810420.0,0.0
244,0,H1,1267056595,955931975,,-0.5178762,1.541618,1.265917,4.7536945,0.6739432,1,4.7536945,0,3928122.497683085,0.0,0.0,0.0,0.0,0.0,0.0,56.37135743332158,68194,9073313.0,0.0
245,0,L1,1267056595,974837297,,-0.6278999,1.421942,1.368271,4.4607644,1.6431497,1,3.652186,0,4993838.708676667,0.0,0.0,0.0,0.0,0.0,0.0,56.42239256270122,68276,9427734.0,0.0
246,0,L1,1267056595,958625725,,2.7472687,1.541618,1.265917,4.831998,1.5825808,1,4.0287666,0,4998520.348090394,0.0,0.0,0.0,0.0,0.0,0.0,56.37135743332158,68279,9073313.0,0.0
247,0,H1,1267056600,976023625,,-2.3171604,1.445173,1.390327,4.8326125,1.0301325,1,4.7888136,0,4030298.103433064,0.0,0.0,0.0,0.0,0.0,0.0,54.95616241670758,69170,5881362.0,0.0
248,0,L1,1267056600,968358957,,1.5152321,1.445173,1.390327,4.3764777,0.82731676,1,4.3764777,0,5128563.719787944,0.0,0.0,0.0,0.0,0.0,0.0,54.95616241670758,69280,5881362.0,0.0
249,0,H1,1267056604,96115895,,-2.1184351,1.577115,1.250185,4.193717,0.8641362,1,4.193717,0,3959011.981287543,0.0,0.0,0.0,0.0,0.0,0.0,55.93646978403505,69816,7893231.0,0.0
250,0,L1,1267056604,992427380,,0.18980928,1.584525,1.315475,4.116623,1.0976292,1,3.9953904,0,5279102.178111416,0.0,0.0,0.0,0.0,0.0,0.0,53.40656820419811,69915,1418044.0,0.0
251,0,L1,1267056611,435189283,,2.151365,1.454755,1.399413,4.822022,0.88054407,1,4.822022,0,5184492.227581229,0.0,0.0,0.0,0.0,0.0,0.0,54.36964283269496,70916,4486741.0,0.0
252,0,H1,1267056612,899895347,,2.4232714,1.442809,1.388075,4.322525,0.70666033,1,4.322525,0,4019461.300968379,0.0,0.0,0.0,0.0,0.0,0.0,55.10277883517841,70986,6171980.0,0.0
253,0,L1,1267056612,892309902,,-0.56101114,1.442809,1.388075,4.552612,1.2540746,1,4.2057986,0,5114769.892452613,0.0,0.0,0.0,0.0,0.0,0.0,55.10277883517841,71084,6171980.0,0.0
